Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Switzerland,CHE,Gross domestic savings (current US$),NY.GDS.TOTL.CD,87845711822,85396684197,83902852913,85152022991,90684518157,1.04994E+11,1.20071E+11,1.27781E+11,1.45061E+11,1.70656E+11,1.98862E+11,1.82753E+11,2.01653E+11,2.46042E+11,2.3228E+11,2.38222E+11,2.47673E+11,2.36375E+11,2.3238E+11,2.32925E+11,2.46291E+11,2.45839E+11,..
Switzerland,CHE,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,95.462678,95.25039309,93.86979175,94.38501834,93.27905994,93.31301492,91.05047434,92.74887126,91.53549697,88.70357628,89.45706781,92.46925794,89.32083837,91.56517011,89.61514324,87.94666625,88.31269356,88.29789926,88.48371769,89.44270455,87.77395424,87.37141874,..
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,2.757453551,2.621770701,2.44801766,2.144390666,1.879285974,1.916484603,2.341624702,2.947799641,3.731453234,4.207340264,3.876852433,2.588327688,0.736023435,-1.31729901,-3.084734319,-4.289117543,-4.536564951,-3.913350021,-3.066273746,-2.235952757,-0.952015452,0.96451174,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,15599591,16013985,16410848,16766561,17084632,17415214,17827825,18361176,19059258,19878254,20664038,21205873,21362529,21082966,20442541,19584274,18715672,17997408,17453933,17068002,16906283,17070135,..
Syrian Arab Republic,SYR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,30.1,..,..,..,35.2,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.664,72.882,73.11,73.371,73.663,73.967,74.25,74.43,74.412,74.152,73.647,72.938,72.108,71.27,70.55,70.049,69.821,69.908,70.315,70.967,71.779,72.697,..
Syrian Arab Republic,SYR,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"School enrollment, primary (% net)",SE.PRM.NENR,94.04512,93.53928,93.86005,94.56479,94.88283,91.70143,92.51197,92.57075,89.91412,91.00896,91.75748,92.80847,92.96128,..,..,67.96461,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,796.2625654,759.4438142,832.6753859,984.2181218,987.0396775,961.6922578,1073.8468,1136.410646,1283.832668,1590.990806,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.816,3.77,3.719,3.656,3.58,3.501,3.43,3.399,3.443,3.581,3.813,4.127,4.495,4.878,5.229,5.51,5.697,5.771,5.726,5.584,5.373,5.112,..
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,82.88825226,..,80.84452057,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Gross domestic savings (current US$),NY.GDS.TOTL.CD,3299856698,3030406977,4680812204,5644159179,6082719862,5699918716,5127603960,5875268199,7573255132,11559791750,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,100.3665029,99.6748839,93.04746754,93.59502181,92.13729194,97.13153404,97.21696438,98.04837637,96.13431282,99.18932554,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,1.48731706,1.519295343,1.567476716,1.630242567,1.700327656,1.768650961,1.83044471,1.887280763,1.943860713,2.003390646,2.063579235,2.124626984,2.184338722,2.234800036,2.277533217,2.321266395,2.367163928,2.408647884,2.448490246,2.470382009,2.453465059,2.390546289,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,6027388,6119661,6216341,6318513,6426867,6541547,6662389,6789321,6922587,7062672,7209930,7364753,7527394,7697510,7874835,8059769,8252833,8454028,8663579,8880268,9100837,9321018,..
Tajikistan,TJK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.3,32,31.3,30.3,29.5,27.4,26.3,..
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.379,61.161,61.974,62.807,63.653,64.496,65.314,66.08,66.771,67.382,67.911,68.36,68.736,69.055,69.34,69.609,69.874,70.137,70.397,70.647,70.879,71.097,..
Tajikistan,TJK,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,88.25686646,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.25133896,..,..,..,..,..
Tajikistan,TJK,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,94.80415,94.21093,96.25831,96.93964,96.87739,97.6536,97.4457,97.44376,97.7042,97.39457,97.85753,97.5064,98.11614,99.21073,97.68778,96.75781,96.59387,98.28703,..,..,..
Tajikistan,TJK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,246.129197,316.254273,445.1726884,621.5097078,851.7841699,754.279644,781.5047416,898.3649778,1052.07783,1142.524826,1192.750742,980.3706288,862.9968146,885.7861203,878.6611703,947.9534536,..
Tajikistan,TJK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.511,9.005,8.511,8.044,7.61,7.215,6.867,6.572,6.333,6.141,5.984,5.856,5.746,5.643,5.542,5.435,5.322,5.201,5.078,4.961,4.856,4.767,..
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,99.45068359,..,..,..,..,..,..,..,..,..,..,..,..,..,99.80000305,..,..,..,..,..,..
Tajikistan,TJK,Gross domestic savings (current US$),NY.GDS.TOTL.CD,116798351.8,118350298.9,141872802.6,100666174.9,79976773.63,126708401.4,93081972.73,-72707437.59,82646131.46,-795265069,-1078409654,-820069037.1,-1256314227,-1593770335,-2116195622,-2527391797,-1568170771,-857344518.2,-332593131.4,-15719849.82,..,..,..
Tajikistan,TJK,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,106.5773237,106.4432342,92.92715621,107.0684843,102.7462626,100.9898496,107.2939666,114.7919962,113.0463193,146.0138702,147.4027221,141.3137165,146.1126559,153.6435315,150.9914803,154.8210941,143.7246217,139.7816921,135.9003728,127.4059767,..,..,..
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,2.317509128,2.346756292,2.468918042,2.612435612,2.722265737,2.799005202,2.82715423,2.823744969,2.816486992,2.823944134,2.841470416,2.872967915,2.91186387,2.94803624,2.97488817,2.993448581,3.002104081,3.00254051,3.000522906,2.995388132,2.981674115,2.951681673,..
Tanzania,TZA,"Population, total",SP.POP.TOTL,31924196,32682239,33499180,34385856,35334788,36337782,37379767,38450320,39548663,40681414,41853944,43073834,44346525,45673338,47052481,48482266,49959822,51482633,53050790,54663906,56318348,58005463,..
Tanzania,TZA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,35.6,..,..,..,..,..,..,34.4,..,..,..,28.2,..,..,..,..,..,26.4,..,..,..
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.809,50.248,50.801,51.444,52.142,52.866,53.602,54.349,55.119,55.926,56.777,57.666,58.584,59.525,60.47,61.398,62.288,63.111,63.844,64.479,65.015,65.456,..
Tanzania,TZA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"School enrollment, primary (% net)",SE.PRM.NENR,49.41601,49.88716,53.53133,58.12348,73.08069,81.60833,86.14656,90.85074,96.73047,..,98.85617,..,92.19632,..,87.50078,83.95066,83.32041,..,83.50466,83.58042,81.32921,..,..
Tanzania,TZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,346.6494155,353.8028091,360.9450218,350.4190165,362.8682321,379.8840921,404.5474244,429.9516655,433.8741634,487.6003217,604.5309421,610.7076645,647.0065904,677.5496315,720.2806572,808.6366146,873.5426807,792.0985269,801.6589953,818.0284678,848.1282391,..,..
Tanzania,TZA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.544,14.211,13.808,13.356,12.882,12.408,11.945,11.496,11.053,10.605,10.146,9.68,9.212,8.751,8.305,7.887,7.503,7.161,6.868,6.622,6.419,6.254,..
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,69.43090057,..,..,..,..,..,..,..,67.80069733,..,78.10059357,..,..,77.88722992,..,..,..,..,..
Tanzania,TZA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1838231721,1719232167,2018983371,2438523774,2707574154,3107997984,3829975355,4489985206,4547848213,5297945637,7653703165,7913523416,7552757755,7568590320,9999464295,12271501984,14208169159,12418326263,14660572438,17093940509,..,..,..
Tanzania,TZA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,105.8854967,104.686749,102.3626922,100.3559409,98.93629984,100.2625,101.518098,102.9925392,105.9381836,108.3971436,110.0973218,107.144069,108.425382,112.8975595,109.6254466,110.6062073,109.2176032,106.5478575,102.7205207,101.9583855,..,..,..
Thailand,THA,Population growth (annual %),SP.POP.GROW,1.206435993,1.151848125,1.04442413,0.927424589,0.83050102,0.747605587,0.687690282,0.645482185,0.604057085,0.55991981,0.525822896,0.503540016,0.489609257,0.480063003,0.469250687,0.453807163,0.430842722,0.402150718,0.373052587,0.345238362,0.315448259,0.283426556,..
Thailand,THA,"Population, total",SP.POP.TOTL,61585103,62298571,62952642,63539196,64069087,64549866,64995299,65416189,65812536,66182067,66530984,66866839,67195028,67518382,67835957,68144501,68438730,68714511,68971331,69209858,69428524,69625582,..
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,42.3,..,32.4,..,26.8,..,21.9,20,20.4,17.9,16.4,13.2,12.6,10.9,10.5,7.2,8.6,7.9,9.9,..,..
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.348,70.463,70.623,70.832,71.089,71.389,71.728,72.099,72.499,72.916,73.341,73.766,74.184,74.593,74.992,75.378,75.747,76.091,76.403,76.683,76.931,77.15,..
Thailand,THA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,89.23825073,82.6664505,88.03766632,86.38471222,95.92288208,..,..,..,..,..,..
Thailand,THA,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,98.9104,98.48923,97.95392,98.08255,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1410.081249,1595.160317,1575.077656,1457.876514,1639.08876,1846.263068,2094.050131,2272.410474,2670.430136,3178.261388,3426.310816,3324.536975,4001.191429,4363.269105,4503.001511,4629.208786,4499.589307,4434.000424,4602.935344,5075.511063,5558.314021,6069.016308,..
Thailand,THA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.688,6.788,6.877,6.951,7.012,7.06,7.097,7.123,7.141,7.154,7.164,7.175,7.191,7.213,7.241,7.279,7.327,7.389,7.467,7.559,7.666,7.786,..
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,92.64653778,..,..,..,..,93.50646973,..,..,..,..,96.4309082,..,..,93.70207214,..,92.86830902,..,..,93.76776123,..,..
Thailand,THA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,40082448005,42107754597,40812429260,36717741082,41861750787,47881888701,53617486774,57754456105,71065915210,88153177165,93296911444,87201115331,1.09234E+11,1.14573E+11,1.20773E+11,1.30657E+11,1.24187E+11,1.26537E+11,1.36985E+11,1.58674E+11,1.77017E+11,1.83743E+11,..
Thailand,THA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,84.81110391,86.93107015,89.99230742,92.5897301,91.57406313,92.38611794,94.66996018,99.91425469,94.96506458,91.97036326,96.20778106,89.68223048,93.33300025,95.89418184,97.64554546,96.3728357,93.43158557,90.82349914,87.96834285,88.15492875,90.23911294,90.14566994,..
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,0.539692446,0.759459776,1.277967574,1.887173918,2.355490863,2.611547913,2.583258506,2.363269025,2.117532827,1.944699501,1.820376366,1.769866286,1.775671712,1.779013816,1.76689539,1.77593765,1.807556089,1.853650827,1.903194981,1.947068453,1.96810074,1.963835583,..
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,866530,873136,884366,901214,922694,947108,971893,995135,1016432,1036392,1055431,1074277,1093523,1113151,1132994,1153295,1174331,1196302,1219288,1243261,1267972,1293119,..
Timor-Leste,TLS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,36.3,..,..,..,..,..,50.4,..,..,..,..,..,..,41.8,..,..,..,..,..,..
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.011,58.037,59.002,59.945,60.901,61.888,62.893,63.882,64.803,65.61,66.276,66.796,67.186,67.477,67.72,67.953,68.197,68.459,68.735,69.007,69.26,69.495,..
Timor-Leste,TLS,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,80.02783966,96.28061676,100,94.10421753,93.17989349,97.3006134,95.39803314,..,..,..,..,..,..
Timor-Leste,TLS,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,83.02514,88.87547,89.50847,92.34176,90.89463,90.97639,91.41095,92.23375,92.10669,93.70257,92.30953,..,..
Timor-Leste,TLS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,561.4465543,673.9462094,797.3099261,673.6952009,..,..,..,..,..,..,..,..,..,..,..,1329.365302,1259.281851,1260.328039,934.5195085,1418.53445,..
Timor-Leste,TLS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.465,10.885,10.366,9.886,9.418,8.944,8.467,8.001,7.569,7.194,6.892,6.664,6.505,6.401,6.332,6.276,6.225,6.169,6.109,6.05,5.995,5.943,..
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,37.59999847,..,..,..,..,..,50.59999847,..,..,58.30897903,..,..,..,..,..,..,..,68.0668335,..,..
Timor-Leste,TLS,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,-443439900,-566010200,-642565200,-423135300,-331860200,-206191100,-309836500,-489076700,-552771300,-657860600,-657576500,-600796400,-629445000,-372518300,-440913000,-271029800,-232314900,-284709600,-362521500,-35577900,..
Timor-Leste,TLS,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..,254.3159554,248.7506846,264.7820661,208.5884939,192.3987975,160.4063758,180.4165087,208.7670803,216.5635326,239.3647191,217.2823487,226.4726629,215.5233984,168.473741,173.6028335,153.8388476,153.6676533,152.0882545,157.5720005,127.3848397,..
Togo,TGO,Population growth (annual %),SP.POP.GROW,3.213450917,3.144924362,2.966857997,2.767082098,2.621383408,2.538361743,2.539900508,2.597288842,2.659433782,2.69597392,2.716994889,2.714801699,2.696455516,2.677515307,2.660849964,2.635744685,2.601149524,2.560945092,2.518741857,2.479318302,2.445904207,2.420335208,..
Togo,TGO,"Population, total",SP.POP.TOTL,4632446,4780448,4924402,5062567,5197031,5330639,5467766,5611640,5762880,5920359,6083420,6250835,6421679,6595943,6773807,6954721,7137997,7323158,7509952,7698475,7889094,8082366,..
Togo,TGO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,61.7,..,..,..,..,58.7,..,..,..,55.1,..,..,..,..,..
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.722,53.547,53.491,53.554,53.71,53.938,54.234,54.602,55.052,55.581,56.178,56.818,57.468,58.092,58.661,59.16,59.58,59.927,60.22,60.489,60.76,61.042,..
Togo,TGO,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,99.44634247,..,99.72315216,..,..,..,..,..,..,..,..,..,97.59243011,92.77777863,100,100,88.38804626,90.98370361,90.30361938,99.58867645,..,..,..
Togo,TGO,"School enrollment, primary (% net)",SE.PRM.NENR,..,85.14646,85.65132,88.05615,88.32934,88.48861,89.11649,89.39777,90.3895,88.35913,88.98036,..,..,..,..,..,90.31769,91.97388,89.86424,90.91577,90.73097,..,..
Togo,TGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,291.2168496,289.769632,264.8833069,257.7446013,290.3834277,343.8000715,367.9149854,359.7125641,369.2035986,386.3552919,459.4367295,446.9228882,440.0601524,483.6161858,415.606976,486.8287786,518.591741,483.9492673,496.6448224,524.9976425,600.1252035,616.7626555,..
Togo,TGO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.687,12.754,12.756,12.69,12.567,12.398,12.185,11.929,11.629,11.291,10.926,10.548,10.175,9.826,9.514,9.244,9.02,8.841,8.695,8.568,8.446,8.324,..
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,53.17760086,..,..,..,..,..,56.88837051,..,..,57.09337997,..,60.40993881,..,..,..,63.74562073,..,..,..,..,..
Togo,TGO,Gross domestic savings (current US$),NY.GDS.TOTL.CD,44797626.86,50430435.42,162548950,129763989.2,204789693.7,266255884.6,256357934.2,135439470.2,74434379.23,44613981.19,117810128.6,217071101,207805546.7,189021251.2,360702629.7,422423909.6,452025721.9,428799024.1,614469387.4,626704943.2,721164342.6,813394491.7,..
Togo,TGO,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,113.6151431,110.1401511,104.3818478,107.5863886,104.9256773,102.0280888,102.7005823,110.5540551,115.3200415,116.2166842,117.6259976,115.6467762,115.968902,123.7314097,116.2676165,117.6157287,118.0369227,121.9670707,118.3141915,110.616024,111.8770645,111.5315734,..
Tonga,TON,Population growth (annual %),SP.POP.GROW,0.426541176,0.462692457,0.502418493,0.523262927,0.54174879,0.570966906,0.629609651,0.683166691,0.790681822,0.856643204,0.774911627,0.493080041,0.092362761,-0.408580752,-0.799814248,-0.947661184,-0.729800671,-0.244786034,0.348663646,0.851672299,1.168657761,1.248987063,..
Tonga,TON,"Population, total",SP.POP.TOTL,97032,97482,97973,98487,99022,99589,100218,100905,101706,102581,103379,103890,103986,103562,102737,101768,101028,100781,101133,101998,103197,104494,..
Tonga,TON,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,16.2,..,..,..,..,..,..,..,..,22.5,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.535,69.601,69.667,69.725,69.771,69.803,69.822,69.836,69.852,69.878,69.921,69.982,70.059,70.148,70.242,70.335,70.427,70.517,70.607,70.701,70.801,70.907,..
Tonga,TON,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"School enrollment, primary (% net)",SE.PRM.NENR,93.67462,90.47682,..,98.65596,..,..,95.44376,98.81118,98.696,..,..,..,..,..,95.84091,95.69563,..,85.94145,..,..,..,..,..
Tonga,TON,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1891.036598,1946.942849,1940.584765,1690.984749,1731.707699,1877.098157,2131.910834,2368.844713,2696.444061,2721.451448,3117.813466,2854.210319,3333.975084,3761.50798,4302.54102,4144.938544,4002.010038,3990.829082,3803.775563,4273.6688,4597.860805,4707.951086,..
Tonga,TON,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.804,6.839,6.862,6.879,6.896,6.918,6.947,6.982,7.024,7.068,7.109,7.147,7.179,7.205,7.225,7.239,7.245,7.24,7.223,7.194,7.152,7.102,..
Tonga,TON,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,99.01846313,..,..,..,..,99.38552856,..,..,..,..,..,..,99.41436768,..,..
Tonga,TON,Gross domestic savings (current US$),NY.GDS.TOTL.CD,-30705221,-15747153.06,-18275839.75,-17153544.04,-25615719.42,-26381988.1,-33429543.78,-45850085.82,-45199950.69,-62667249.21,-78111584.6,-83081123.84,-61892010.99,-48996342.99,-61344386.1,..,..,..,..,..,..,..,..
Tonga,TON,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,136.6524721,127.5152077,129.4396855,133.9958271,139.0272161,134.2107391,135.3542544,139.9919616,136.7218344,142.8422845,143.7989497,151.5934066,147.1770329,148.637715,146.5264116,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,0.146497627,0.177223295,0.254436375,0.352846314,0.437924544,0.495632801,0.510087434,0.493230594,0.466245795,0.451166827,0.456900692,0.492303222,0.544870372,0.602856207,0.644464454,0.658363989,0.636369332,0.584484971,0.52665947,0.471315702,0.417170469,0.36734766,..
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1261695,1263933,1267153,1271632,1277213,1283559,1290123,1296502,1302561,1308451,1314443,1320930,1328147,1336178,1344817,1353700,1362342,1370328,1377564,1384072,1389858,1394973,..
Trinidad and Tobago,TTO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
